planet_name,star_number_per_system,spectral_type,orbital_period_day,orbit_semi_major_axis_au,planet_rad_earth_rad,planet_mass_earth_mass,planet_equil_temp_k,stellar_effective_temp_k,stellar_rad_solar_rad,stellar_mass_solar_mass,stellar_surf_grav,stellar_luminosity_solar_lum,planet_orbital_velocity,habitable_zone_main_seq
Kepler-83 b,2.0,MV,9.770438632666668,0.0735083333333333,2.5292307692307694,16.57656,478.1666666666667,4157.769230769231,0.5841666666666666,0.5660000000000001,4.718875000000001,0.0914965919082576,2.7753317978911123,0
Kepler-83 c,2.0,MV,20.0900648753625,0.1187933333333333,2.2179230769230767,5.505193333333334,376.1666666666667,4192.785714285715,0.5841666666666666,0.5660000000000001,4.718875,0.0946180648812754,2.1831680411752727,0
Kepler-83 d,2.0,MV,5.16983806133125,0.0485042857142857,1.926692307692308,11.50747,591.1666666666666,4223.133333333333,0.5764,0.5503333333333335,4.722375,0.0948149820646687,3.3689753745718,0
Kepler-830 b,1.0,FV,11.2969572871625,0.0991399999999999,1.6616666666666664,3.4524479148667964,893.8,6189.833333333333,1.0408000000000002,0.97775,4.399333333333334,1.426724893080773,3.1409747055042216,0
Kepler-831 b,1.0,GV,5.62154064297,0.0596066666666666,1.263375,1.355164331498128,982.6,5704.55,0.9862499999999998,0.9535,4.452712222222222,0.9241648504122608,4.000257192572345,0
Kepler-832 b,1.0,GV,7.139698144533333,0.0746,2.2907142857142864,4.829973590144901,959.0,5876.5,0.9744,1.0452222222222225,4.4480466666666665,1.0158728707715812,3.743776273080597,0
Kepler-833 b,1.0,KV,18.75415003156,0.11452,1.893625,4.748946836591816,391.2,4158.0,0.6293333333333333,0.623,4.660503333333334,0.1062158332480259,2.332804463681304,0
Kepler-834 b,1.0,KV,13.323500945769998,0.0881599999999999,2.02,3.803361464712655,400.8,4109.2,0.6496666666666666,0.6855999999999999,4.699037777777779,0.1079692629130741,2.789167510388266,0
Kepler-835 b,1.0,FV,11.41907936375,0.106,2.8683333333333336,7.404509214134626,906.8,6132.5,1.1566,1.185,4.3459325,1.6974869860967123,3.344115174363928,0
Kepler-836 b,1.0,FV,11.3611365541,0.10182,2.6952857142857143,6.57883717654814,870.6,6097.3,1.020738,1.0645,4.448137777777778,1.2920183175952993,3.2339348800877863,0
Kepler-837 b,1.0,GV,16.56060280548889,0.11672,2.904285714285714,7.581842237032515,712.4,5723.2,0.8222958888888888,0.9135,4.516505555555556,0.6508812772794264,2.798057405906164,0
Kepler-838 b,1.0,FV,15.749570191511111,0.12668,2.700857142857143,6.604699542918239,773.2,6017.4,1.0066,1.056888888888889,4.489401111111111,1.191898378299421,2.888920713040922,0
Kepler-839 b,1.0,FV,37.81438592753,0.2295,2.680375,6.509858688855087,613.2,6053.928181818181,1.402,1.112777777777778,4.258496666666667,2.3688356782759445,2.20235772044965,0
Kepler-84 b,1.0,FV,8.725900605536363,0.083,2.23,40.0,943.6,6028.666666666667,1.43,1.0058333333333331,4.358428571428571,2.423522254290512,3.481760947675584,0
Kepler-84 c,1.0,FV,12.882915563,0.10772,2.36,20.2,828.6,6028.666666666667,1.43,1.0058333333333331,4.358428571428571,2.423522254290512,3.056256665487655,0
Kepler-84 d,1.0,FV,4.224522633677778,0.0512666666666666,1.3671428571428572,1.501613164648354,1202.6,6029.0,1.0625000000000002,1.00875,4.386,1.3382241495346032,4.4365891980261445,0
Kepler-84 e,1.0,FV,27.434602409490005,0.1787666666666666,2.4285714285714284,5.397177169499479,643.6,6029.0,1.0625,1.00875,4.386,1.3382241495346028,2.3758744474619737,0
Kepler-84 f,1.0,FV,44.55174722681,0.2469333333333333,2.15,4.281866017878096,547.6,6029.0,1.0625,1.00875,4.386,1.3382241495346028,2.0215146748428228,0
Kepler-841 b,1.0,GV,124.41977043,0.45964,5.684142857142858,93.25574783040508,328.6,5289.777777777777,0.776419,0.877,4.51045,0.4234789917910523,1.38154766340839,0
Kepler-842 b,1.0,KV,1.2195703179333333,0.02032,1.549,2.908877680249529,1247.6,4785.8,0.7131666666666666,0.7564285714285715,4.601077777777777,0.2393812352102831,6.102349739047861,0
Kepler-843 b,1.0,GV,2.0538853429444446,0.03156,2.4,5.277173334085132,1403.8,5741.3,0.9613665,0.99675,4.461083333333334,0.9009667870516006,5.620819108547462,0
Kepler-844 b,1.0,KV,2.61264103325,0.0302199999999999,1.5552499999999998,2.93759900510457,718.6,3957.2725,0.5405714285714286,0.5496000000000001,4.699291428571428,0.0642953927593529,4.265315059011815,0
Kepler-845 b,1.0,KV,0.92785927716,0.0169466666666666,1.8995,4.7849773554727255,1426.2,4802.94,0.76208925,0.7531428571428572,4.559347777777778,0.2772874195985116,6.667630448634279,0
Kepler-846 b,1.0,GV,19.80786288176667,0.14074,2.2445714285714287,4.646795047446597,627.4,5675.9,0.8602016666666665,0.9489999999999998,4.5469133333333325,0.6890160690441767,2.597163656021316,0
Kepler-847 b,1.0,KV,2.3432344268625,0.0316199999999999,1.231666666666667,1.3111160819574248,1071.2,4826.125,0.8231585714285714,0.7919999999999999,4.5214725,0.3298003593691216,5.005605762999495,0
Kepler-848 b,1.0,GV,6.91133549036,0.07146,1.895625,4.761194502590915,999.8,5763.888181818183,1.2,0.991111111111111,4.180671111111112,1.425983597655022,3.724814510737557,0
Kepler-849 b,1.0,GIV,394.6231260888889,1.1206285714285715,7.965963897777779,298.75870258,335.78333333333336,5937.59,1.836185,1.1965714285714284,4.00440125,3.759789604871308,1.0335070721896569,0
Kepler-85 b,1.0,GV,8.305071451664286,0.078875,1.9666,1.84,823.2,5559.599999999999,0.8665952142857144,0.9512307692307692,4.507160000000001,0.6437194145888969,3.4733475574818966,0
Kepler-85 c,1.0,GV,12.513142789230768,0.1035216666666666,1.982909090909091,2.15,718.6,5565.472727272727,0.8667863076923077,0.9505,4.502711111111111,0.6467287536781744,3.030647438213112,0
Kepler-85 d,1.0,GV,17.913393924066664,0.13102,1.3307142857142855,8.69679,636.5,5550.777777777777,0.87115275,0.9567142857142856,4.534771428571429,0.6463888220148342,2.702696728187333,0
Kepler-85 e,1.0,GV,25.21547331150833,0.1649185714285714,1.2513999999999998,14.68135,568.8,5559.181818181818,0.8721222,0.954222222222222,4.533155555555556,0.651760514873232,2.405830160385976,0
Kepler-850 b,1.0,FV,7.1930263018375005,0.0745199999999999,1.6901428571428572,3.59859631586776,995.8,6072.111111111111,1.009,1.06,4.41709,1.2417410035419658,3.772172055821928,0
Kepler-851 b,1.0,GV,8.506965577862498,0.08016,1.7967142857142857,4.177618820385032,899.0,5726.444444444444,0.9623333333333334,0.939,4.4963725,0.8934723461785072,3.423173613427803,0
Kepler-852 b,1.0,FV,44.93091078625001,0.258945,2.54,5.87738393536614,618.8,6254.903636363637,1.16,1.2005,4.136718888888889,1.847941937885268,2.153536819448395,0
Kepler-853 b,1.0,FV,7.1689391037600005,0.078,1.4383750000000002,1.6041085880042798,1094.8,6322.505454545456,1.4425624999999995,1.2688333333333333,4.28497111111111,2.983430858203094,4.033944997420317,0
Kepler-855 b,1.0,GV,7.886632162750001,0.07696,9.468714285714286,369.526307071504,988.2,5763.333333333333,1.1824285714285716,0.9705714285714284,4.2550425,1.3839953614384874,3.5518629967423974,0
Kepler-856 b,1.0,GV,8.027680227966666,0.07856,8.821285714285713,174.14482625511042,812.0,5485.5,0.9208333333333332,0.97,4.466716666666667,0.6888375152362781,3.514472211264192,0
Kepler-857 b,1.0,GV,85.35141748795556,0.36696,6.052714285714286,71.3217370535165,374.4,5631.8,0.9491362857142857,0.9768333333333332,4.508211111111112,0.8130849035579043,1.6318335427482855,0
Kepler-858 b,1.0,GV,76.13588076568,0.3380316666666667,5.151999999999999,72.15342977170073,416.8,5562.084545454545,0.9414012857142856,0.92,4.441861111111113,0.7610089565570175,1.6500237838910865,0
Kepler-859 b,1.0,KV,20.3817309457,0.133995,2.89575,7.539560379225935,519.2,4985.454545454545,0.7223574,0.7932222222222223,4.6061000000000005,0.2892098938946132,2.4334819188604824,0
Kepler-860 b,1.0,GV,5.101377858588888,0.0582,2.938,7.749941134036401,1042.6,5738.892,0.9548217777777778,1.0087999999999997,4.478752222222222,0.8872513916950672,4.164050889384307,0
Kepler-861 b,1.0,KV,3.9496296467666654,0.04584,2.3215714285714286,4.954341004874802,958.2,5070.054999999999,0.8280364444444444,0.8307500000000001,4.525877777777778,0.4064802378438933,4.257825459377655,0
Kepler-862 b,1.0,KV,3.1486635631555555,0.0396,2.347142857142857,5.058538905197207,1098.2,5177.0,0.9235714285714286,0.8235,4.383276666666666,0.5497224688724874,4.560990763730306,0
Kepler-863 b,1.0,GV,15.594654509277778,0.122,2.971285714285714,7.917615151043912,717.0,5869.4,0.931,0.9883333333333332,4.422172222222222,0.922919968988708,2.8467333559608003,0
Kepler-864 b,1.0,GV,5.833766425966668,0.0677,2.7349999999999994,6.764238753961459,1116.8,5968.3,1.0,1.01,4.338517777777778,1.1383935600536976,3.863147910417169,0
Kepler-864 c,1.0,GV,2.421497219142857,0.0370999999999999,1.5789999866666669,3.0482626746661823,1449.0,5849.142857142857,1.2912933333333332,1.27,4.287268571428571,1.7510904592961736,5.851805592515099,0
Kepler-865 b,1.0,GV,14.1639955024,0.10596,2.395142857142857,5.25689982759641,696.2,5404.8,0.87517825,0.876,4.476177777777778,0.5864100349071159,2.8757826700500213,0
Kepler-865 c,1.0,GV,6.209240924,0.0612,0.9336666733333332,0.9146383654699404,916.4,5417.428571428572,0.885,0.7886666666666667,4.450171428571428,0.6052700251886197,3.590426293547002,0
Kepler-866 b,1.0,KV,2.617035565975,0.03308,1.573857142857143,3.0240944767427917,989.8,4783.777777777777,0.7058327499999999,0.7148,4.599465,0.2340870824636856,4.6492671896671816,0
Kepler-867 b,1.0,GV,150.24163456866663,0.52414,4.442285714285715,49.00641491286743,300.4,5564.484,0.8133333333333334,0.8621666666666669,4.5575,0.5690187603416025,1.2827645393337224,0
Kepler-868 b,1.0,GV,5.032542974285714,0.0576,2.2845714285714287,4.80539406963904,1047.0,5884.625,0.9086666666666666,0.9856666666666666,4.491027142857143,0.8883297635843557,4.13741207092217,0
Kepler-869 b,1.0,GV,40.42865836051111,0.22534,3.229142857142857,9.27397223539262,497.0,5728.3,0.9166666666666666,0.967,4.519035555555556,0.811737755815979,2.071901362626032,0
Kepler-87 b,1.0,GV,114.7364418074,0.4616499999999999,13.49,324.2,438.5,5747.115454545455,1.82,1.00375,4.134439,3.242144097505521,1.4747939358391988,0
Kepler-87 c,1.0,GV,191.2318,0.676,5.399749999999999,6.4,403.0,5759.343333333333,1.82,0.995142857142857,4.145016249999999,3.269824940032436,1.213512770606937,0
Kepler-870 b,1.0,FV,21.35883385272222,0.15412,2.665,6.4390931145228985,690.6,6002.285000000001,0.9988571428571428,1.04025,4.439731111111112,1.161884772777631,2.598449889921496,0
Kepler-871 b,1.0,GV,22.04590851853333,0.15656,3.355285714285714,9.974383559533283,636.8,5884.7,1.0456666666666667,1.065,4.381433333333334,1.1764505799549485,2.6086113619621427,0
Kepler-872 b,1.0,GV,2.5788561943375,0.03616,1.99,5.360453171962905,1231.4,5742.555555555556,1.08,0.974,4.53318,1.1380417179642546,5.190871182829463,0
Kepler-873 b,1.0,FV,20.553376004733327,0.15572,3.2758571428571424,9.530537909876248,748.2,6212.2,1.1247455555555554,1.1589999999999998,4.399335555555555,1.6903636247571523,2.728629087433084,0
Kepler-874 b,1.0,GV,40.068651075000005,0.22512,3.438285714285714,10.448398528184894,560.4,5967.666666666667,1.0401428571428573,0.98575,4.3819475,1.231102065136306,2.092913776930597,0
Kepler-875 b,1.0,GV,27.507163085811115,0.17708,2.519428571428571,5.787272009541814,567.6,5830.6,1.11,0.9936,4.464498888888888,1.2775820480948,2.369168876574154,0
Kepler-876 b,1.0,KV,5.144374244962499,0.0559599999999999,1.466,1.6442738932709815,860.0,5107.555555555556,0.807,0.8400000000000001,4.5465425,0.3976393143262794,3.8750362903585422,0
Kepler-877 b,1.0,GV,18.458472737255555,0.1298,2.2366666666666664,4.615751339055568,616.2,5363.833333333333,0.8469999999999999,0.8608,4.498666666666667,0.5327920918719998,2.57566138470264,0
Kepler-878 b,1.0,KV,25.94232405621112,0.1566,2.0065714285714287,3.75546557856274,502.2,5088.4,0.7703333333333333,0.8116,4.461361111111112,0.3569210872591963,2.276932333372456,0
Kepler-879 b,1.0,GV,33.385587287166665,0.20076,2.510428571428572,5.748055478137439,578.4,5769.5,1.0286666666666668,0.9895,4.395014444444445,1.051942241172564,2.220466829026861,0
Kepler-879 c,1.0,GV,0.646716,0.0145078115732414,0.4,0.3038631171729495,1857.0966558758344,5456.75,1.022,0.974,4.407479192842299,0.8308600358728073,8.195085882772798,0
Kepler-88 d,1.0,GV,1414.2198535,2.466329866,27.042216320549034,983.93944328,133.66454487657705,5466.0,0.897,0.9875,4.526774245771385,0.6443966076811,0.6328750214415131,0
Kepler-880 b,1.0,FV,7.714695563888889,0.08634,2.6802857142857137,6.509446681403352,1332.2,6867.5,1.5245,1.436,4.185865555555555,4.638092222129671,4.078929337648608,0
Kepler-880 c,1.0,FIV,11.806129033333336,0.1161333333333333,2.87,7.412685998577841,1407.0,6878.0,2.599,1.4884,4.110976666666667,13.562854255528224,3.5806046295086573,0
Kepler-881 b,1.0,FV,4.444477982857143,0.0548,1.656,3.4237907255934874,1194.2,6152.64625,1.0536,1.0881666666666667,4.432858571428571,1.4272141966798635,4.456895114800746,0
Kepler-882 b,1.0,GV,3.989542258355556,0.0456016666666666,1.23,1.3088101214257308,906.6,5288.6,0.8250000000000001,0.876,4.59824,0.4777059270314407,4.383658149174235,0
Kepler-883 b,1.0,FV,12.984950438229998,0.1043966666666666,1.7437499999999997,3.88348380426995,836.2,6091.458181818182,1.1446,0.95,4.360173333333333,1.6183870756235723,3.0171261611667144,0
Kepler-884 b,1.0,GV,5.69919791935,0.06231,1.2485714285714289,1.3345578690892046,1065.8,5885.051,0.980853,0.9978,4.4350000000000005,1.0353772607518228,4.002375746485173,0
Kepler-885 b,1.0,FV,18.11470752394,0.143755,2.438125,5.437588501551171,855.0,6249.366363636364,1.3582857142857143,1.206,4.243388888888889,2.524736497539656,2.896924377730772,0
Kepler-886 b,1.0,FV,6.24146500534,0.0670966666666666,1.425125,1.5849254759935836,1103.2,6038.321818181819,1.0515333333333332,1.04425,4.396850000000001,1.318866874205869,3.9457244535791087,0
Kepler-887 b,1.0,FV,20.42224453217,0.154135,1.74,3.863137496615764,778.0,6317.727272727273,1.3461433333333332,1.1721428571428572,4.318824444444444,2.590096564493059,2.758129309016,0
Kepler-887 c,1.0,FV,7.638477305799999,0.0800166666666666,1.096125,1.1267254601750198,1079.8,6312.8,1.3186666666666669,1.1721428571428572,4.32541,2.477696046596548,3.828027322388346,0
Kepler-888 b,1.0,GV,70.69807953093,0.3315183333333333,1.994,5.386781695485323,487.4,5939.808181818182,0.9264971666666666,1.004125,4.4316733333333325,0.9586668764441644,1.7406646065863964,0
Kepler-889 b,1.0,GV,3.7444294767333335,0.0489583333333333,1.142625,1.1892545961736956,1292.6,5894.2,1.2436,1.1085,4.268275,1.674752940920227,4.759151392238513,0
Kepler-890 b,1.0,FV,52.75877483761112,0.29216,8.981857142857141,181.7513978096308,535.6,6058.7,1.1865,1.085,4.317011111111111,1.701935628044415,1.9274338200841543,0
Kepler-891 b,1.0,GV,53.44948153248889,0.28568,6.569000000000001,86.5910987914508,479.4,5858.3,1.1466666666666667,1.0375,4.275272222222223,1.3894747439908677,1.906027305880481,0
Kepler-892 b,1.0,KV,13.752101036577775,0.10094,2.7487142857142857,6.828829023100392,554.0,4743.9,0.686453222222222,0.7383749999999999,4.631342222222222,0.2141183304953538,2.70509066515164,0
Kepler-893 b,1.0,GV,6.338553666022223,0.06972,3.145571428571429,8.82326143695079,1016.0,5923.3,1.0208333333333337,1.035,4.433854444444445,1.15094468492754,3.853598547906699,0
Kepler-894 b,1.0,GV,9.803215331066667,0.09168,2.938,7.749941134036401,877.0,5970.142,0.8666305,0.87,4.525755555555556,0.8560446800586504,3.081039796676895,0
Kepler-895 b,1.0,KV,2.8062411408375,0.0323,1.4305714285714284,1.5928042695703473,736.8,4128.0,0.603,0.6136666666666667,4.67098,0.0947290602002359,4.359533203288986,0
Kepler-896 b,1.0,GV,144.55049741189998,0.52463,2.53,5.833497152804332,303.6,5425.272727272727,0.81,0.8878888888888888,4.304887777777777,0.5099718305920409,1.3011511021930746,0
Kepler-896 c,1.0,GV,29.541935744444444,0.1820216666666666,3.15,8.84687828283884,516.2,5462.333333333333,0.8066666666666666,0.8885,4.3718325,0.5197456562869024,2.209744983936276,0
Kepler-897 b,1.0,GV,8.04727925625,0.0772,2.375857142857143,5.176766956804293,856.8,5792.0,0.8850000000000001,0.9705,4.42265,0.7908435995042167,3.546207170933061,0
Kepler-898 b,1.0,KV,5.870566713155556,0.05354,1.4235,1.5825765015140822,607.6,4158.348888888889,0.5911428571428571,0.6148571428571428,4.6354475,0.0937472289410737,3.389400677084065,0
Kepler-899 b,1.0,GV,19.17894543405556,0.13916,2.596285714285714,6.127308106823613,638.0,5715.3,0.8868,0.9683333333333332,4.473531111111111,0.7528307429353304,2.63833667741622,0
Kepler-9 b,1.0,GV,19.2569618975625,0.1420920199444444,8.190129607142858,43.4,664.4,5774.642857142857,0.9689166666666664,1.030714285714286,4.456072727272727,0.9366195565615963,2.6937624059643257,0
Kepler-9 c,1.0,GV,38.93623219666667,0.2269526067142857,8.2861,29.9,527.3333333333334,5770.1,0.98125,1.0288,4.44435,0.9575964974509108,2.1294766097241813,0
Kepler-9 d,1.0,GV,1.5929459071428569,0.02701927035,1.5444285714285717,8.41466053,2026.0,5777.428571428572,0.99675,1.0384285714285717,4.46604,0.993117598770007,6.200496832791708,0
Kepler-90 i,1.0,FV,14.44912,0.1201380843,1.32,1.4346504885762243,709.0,6015.0,1.29,1.114,4.27,1.9543925445961288,3.045630606262305,0
Kepler-900 b,1.0,KV,6.991305544811111,0.06712,1.995142857142857,5.394318117195048,706.0,4779.2,0.7545066666666667,0.75,4.591313333333334,0.2664629514108366,3.3433330520761024,0
Kepler-901 b,1.0,KV,3.51774280571,0.03712,1.33,1.4487956497189585,670.6,4077.1,0.57475,0.5829999999999999,4.697907777777778,0.0818942225495242,3.963741078960664,0
Kepler-902 b,1.0,GV,40.10988111495556,0.22766,2.767428571428572,6.917436779484325,531.0,5727.4,1.0096666666666667,0.9812857142857142,4.402245555555556,0.9841832012291792,2.076487668818841,0
Kepler-903 b,1.0,GV,10.35079838808,0.091185,2.128,4.199002032773343,786.4,5631.181818181818,0.97,0.9524,4.33397888888889,0.8488511049899561,3.2323842064999697,0
Kepler-903 c,1.0,GV,62.92180413367,0.3034316666666667,2.777375,6.964750957667103,431.2,5631.181818181818,0.97,0.9524,4.333978888888889,0.8488511049899561,1.7719612734553851,0
Kepler-904 b,1.0,FV,3.0216571386375,0.04176,1.77,4.027678251429298,1336.4,6154.555555555556,1.25,1.087875,4.429895,2.011391734789407,5.104864714934209,0
Kepler-905 b,1.0,GV,5.082743159210001,0.0577316666666666,1.463,1.6399009745635391,959.6,5465.037272727273,0.8878286666666668,0.9536666666666666,4.524276666666666,0.6308421313310214,4.065053239022889,0
Kepler-906 b,1.0,FV,41.69803925709,0.2313716666666666,2.1718750000000004,4.365019316361011,560.6,6036.637272727272,1.028333333333333,1.0646666666666669,4.43643,1.2599055843873432,2.1454911380687363,0
Kepler-907 b,1.0,FV,15.866235880877776,0.12346,1.1866666666666668,1.2491867418457945,852.2,6058.91,1.3338,1.0232,4.227833333333334,2.151043940292376,2.8793344498649467,0
Kepler-908 b,3.0,GV,1.3406024921500002,0.0248933333333333,1.1800000000000002,1.240071166142943,1724.6,5815.633636363636,1.1880000000000002,1.1306666666666667,4.287645555555556,1.4484746210210508,6.740634069645017,0
Kepler-909 b,1.0,FV,13.932911905100005,0.1187716666666666,1.4050000000000002,1.5558911894030087,807.2,6039.219090909091,1.1962,1.1532,4.363834444444444,1.7077354235018225,3.1165268687232186,0
Kepler-91 b,1.0,KV,6.246630028571429,0.0731125,15.252609363636363,226.92482,1975.0,4617.853571428571,6.391614285714286,1.318857142857143,2.9322222222222223,16.66754353316923,4.247936779683962,0
Kepler-910 b,1.0,FV,2.3643598872666662,0.0375866666666666,0.805625,0.7550449637465019,1703.6,6182.748,1.5229066666666666,1.2581666666666669,4.1806925,3.040623223412372,5.786649333299859,0
Kepler-911 b,1.0,FV,20.31049257771,0.15694,2.5173750000000004,5.778312671358552,929.6,6078.084545454546,1.982812222222222,1.264571428571429,3.94636,4.814153920012659,2.839094461382889,0
Kepler-912 b,1.0,GV,2.5347592165,0.0345199999999999,2.495428571428572,5.68297534813272,1211.4,5692.888888888889,1.11,0.9215,4.3513225,1.1610920132294726,5.1675806129506645,0
Kepler-913 b,1.0,KV,10.296720231400002,0.09106,2.06,3.9477325152890135,787.8,4687.0,0.61,0.63,4.54095111111111,0.1611125361226801,2.6307612467326327,0
Kepler-913 c,1.0,GV,5.939175286571429,0.06306,3.8580709,13.004791341036276,946.6,5574.142857142857,1.797,1.294,4.435645714285714,2.79703810915892,4.53069825352314,0
Kepler-914 b,1.0,GV,4.409665745233332,0.0546233333333333,1.4311250000000002,1.5936055694699338,1186.2,5833.647999999999,1.167857142857143,1.11,4.3261650000000005,1.4171968367071308,4.5086588338515154,0
Kepler-915 b,1.0,FV,4.594899565,0.0554583333333333,1.494125,1.685400088019502,1324.6,6259.873333333333,1.37,1.1736,4.256962857142857,2.5857894916599515,4.600993582588133,0
Kepler-916 b,1.0,GV,32.296869002,0.19224,1.8215714285714284,4.32004968809823,491.6,5282.0,0.8681618888888889,0.8687999999999999,4.527783333333333,0.526362415720205,2.126243559902616,0
Kepler-917 b,1.0,GV,2.970418286175,0.03784,1.765,3.999973293769728,961.2,5263.125,0.7176666666666667,0.816,4.40156,0.3545766552528631,4.64455916452591,0
Kepler-918 b,1.0,GV,4.853854017142857,0.05704,1.5379999999999998,2.858732101676049,1090.0,5942.875,0.9956871428571428,1.058,4.466401428571428,1.109486521671781,4.307527506625779,0
Kepler-919 b,1.0,FV,11.045964321566666,0.09808,1.9747142857142856,5.260541050237547,869.4,6000.3,1.0621428571428573,1.0455555555555556,4.37136,1.31204150568195,3.2655648474729007,0
Kepler-92 b,1.0,GV,13.748845333515382,0.1197411708285714,3.619636363636363,64.3,968.6,5891.446666666667,1.7138749999999998,1.1875714285714287,4.022690909090909,3.1749430506313527,3.1498009093624,0
Kepler-92 c,1.0,GV,26.723225418930767,0.1865524453428571,2.439454545454545,6.1,776.2,5891.446666666667,1.7138749999999998,1.1875714285714285,4.022690909090908,3.1749430506313527,2.5235062293241604,0
Kepler-92 d,1.0,GV,49.35712842790832,0.2810258228857143,1.9971,11.8666806,632.4,5891.446666666667,1.72852375,1.1675714285714285,4.019959999999999,3.229448433498666,2.038654355350675,0
Kepler-920 b,1.0,GV,6.531997418977777,0.06776,2.6380000000000003,6.315708881851847,891.4,5437.0,0.919047875,0.93,4.494105555555555,0.6622217680091199,3.705354460036446,0
Kepler-920 c,1.0,GV,100.82770962450002,0.419475,4.0915,39.53788827754765,363.25,5438.222222222223,0.919047875,0.9125,4.48336875,0.6628174311483764,1.4751574576385196,0
Kepler-921 b,1.0,GV,51.30085387625,0.27208,2.641285714285714,6.33066345592625,492.4,5889.982222222222,0.9325714285714286,0.9922857142857142,4.47969,0.9390960141397529,1.910051354309485,0
Kepler-922 b,1.0,GV,0.9384673869555554,0.0184916666666666,1.4580000000000002,1.6326187548080342,1887.2,5696.676,0.9547395,0.975,4.445085,0.861282671871174,7.262552146686425,0
Kepler-923 b,1.0,FV,6.9336783925,0.0746866666666666,1.4065,1.5580509570672725,1050.2,6055.666666666667,1.222,1.1594285714285717,4.347798571428571,1.8016901642530656,3.940718790111373,0
Kepler-924 b,1.0,FV,61.03731789226001,0.3163966666666666,2.7655000000000003,6.908280439927824,532.0,6228.0,1.2620314285714287,1.109888888888889,4.33859,2.149931417708109,1.873263133412424,0
Kepler-925 b,1.0,KV,33.86777193524444,0.1796,2.235428571428572,4.610898000394927,389.6,4531.820000000001,0.6968333333333333,0.6964999999999999,4.573645555555556,0.1837546302382059,1.969619694568208,0
Kepler-926 b,1.0,GV,52.06901163625,0.26554,2.2562857142857142,4.692980805790629,458.6,5689.111111111111,0.93,0.9913333333333332,4.435895,0.8128930498721387,1.932501604860579,0
Kepler-927 b,1.0,GV,9.115024603822222,0.08628,1.749285714285714,3.9136341830204127,904.8,5813.4,1.0052514444444445,0.9822,4.437635555555556,1.0355238042520154,3.3745811841441475,0
Kepler-928 b,1.0,KV,3.932464366344445,0.04412,1.648,3.3835732743391134,880.8,4753.6,0.6865112500000001,0.7441249999999999,4.587637777777777,0.2159114653109131,4.107524664009926,0
Kepler-929 b,1.0,GV,0.9210327104666666,0.0179533333333333,1.2106249999999998,1.2820723366271916,1895.8,5835.2,1.02,1.0379999999999998,4.3109,1.0822140735384695,7.605033186689456,0
Kepler-93 b,1.0,GV,4.72674025628125,0.0530289898777777,1.5616614285714283,4.66,1044.0,5649.1875,0.924418076923077,0.9455,4.486826923076923,0.7808554878054181,4.223272196632263,0
Kepler-93 c,1.0,GV,1460.0,2.4803304482118533,26.645337890490584,954.0,139.91950728235446,5662.0,0.9212435,0.955,4.488075,0.7825609692050036,0.6206144703505948,0
Kepler-930 b,1.0,FV,71.45181484459,0.3474883333333333,2.271625,4.753785867827072,559.8,6035.818181818182,1.4771655555555556,1.0997,4.14084,2.598320921847247,1.7792705171954732,0
Kepler-931 b,1.0,KV,8.03755334378889,0.07272,1.33,1.4487956497189585,818.6,5068.833333333333,0.8052000000000001,0.7832000000000001,4.402333333333333,0.3839984122416982,3.2823462200330544,0
Kepler-932 b,1.0,GV,1.9214364062222224,0.02806,1.480125,1.6648990763154168,1267.4,5229.6,0.8437917500000001,0.8064285714285714,4.50206,0.4777869543764073,5.361843129523698,0
Kepler-933 b,1.0,GV,14.20443711388889,0.10516,2.112714285714286,4.141879511272035,589.6,5318.3,0.7175999999999999,0.8326666666666668,4.591486666666667,0.3696119782730739,2.8143965187918303,0
Kepler-934 b,1.0,KV,55.673784124966666,0.2671,2.307857142857143,4.898881704117846,402.8,4993.6,0.7984445,0.7972,4.503075555555556,0.3556594254308974,1.7279122556401527,0
Kepler-935 b,1.0,KV,4.88084128878889,0.05216,1.5341428571428573,2.8412703400646,859.2,4863.009,0.7057821999999999,0.7955,4.563254444444444,0.2499490817173804,3.9059464476246624,0
Kepler-936 b,1.0,GV,10.5613794305,0.09392,1.45,1.6209827860580857,849.4,5463.095,0.89,1.0112,4.365666666666667,0.6330308481392005,3.281817847437591,0
Kepler-937 b,1.0,GV,67.66894670781112,0.3234,3.542428571428571,11.057885630922057,496.0,5985.611,1.137857142857143,1.0103333333333333,4.276274444444445,1.4910743044505774,1.7678170451635755,0
Kepler-937 c,1.0,FV,153.3459366857143,0.5542750000000001,2.431,5.407436420554231,377.0,6005.9675,1.1391666666666664,1.0032857142857143,4.285568571428571,1.5149430187742676,1.345626876706092,0
Kepler-938 b,1.0,GV,52.630097843622224,0.2671599999999999,2.411666666666666,5.326020496071392,456.8,5478.486666666667,0.8382,0.917,4.478166666666667,0.5678421142664849,1.8529936644028284,0
Kepler-939 b,1.0,GV,14.878116670688891,0.1156599999999999,1.9648571428571424,5.196699341817714,698.6,5734.577,0.8533333333333332,0.9221666666666666,4.364025555555556,0.7065336084802373,2.824152211585765,0
Kepler-94 b,1.0,MV,2.5080603669692305,0.0324844520125,3.51,10.91831663,884.0,4587.615384615385,0.7486161111111111,0.792375,4.613036000000001,0.2227184475535024,4.939722974900542,0
